143.67,143.81,136.25,136.32
136.32,136.52,134.06,134.11
134.11,134.22,128.58,128.60
128.60,128.80,122.91,123.09
123.09,125.51,123.08,125.30
125.30,127.55,125.29,127.50
127.50,132.64,127.28,132.64
132.64,137.05,132.41,137.05
137.05,137.15,132.25,132.28
132.28,132.37,129.53,129.71
129.71,134.72,129.53,134.48
134.48,134.67,132.61,132.64
132.64,132.72,119.21,119.42
119.42,119.43,105.80,105.82
105.82,106.05,101.61,101.78
101.78,102.29,101.60,102.15
102.15,103.64,101.99,103.62
103.62,104.85,103.60,104.72
104.72,105.11,104.71,105.09
105.09,107.49,105.03,107.29
107.29,109.26,107.06,109.13
109.13,112.24,108.94,112.07
112.07,115.40,112.02,115.38
115.38,115.53,112.99,113.17
113.17,119.07,112.98,119.05
119.05,119.27,108.60,108.76
108.76,108.89,104.57,104.72
104.72,107.02,104.47,106.92
106.92,112.17,106.70,112.07
112.07,114.01,111.84,113.91
113.91,115.14,113.83,115.01
115.01,124.80,114.84,124.56
124.56,128.85,124.48,128.60
128.60,131.67,128.59,131.54
131.54,131.63,124.82,124.93
124.93,126.92,124.86,126.77
126.77,128.98,126.75,128.97
128.97,149.97,128.83,149.91
149.91,150.08,149.43,149.55
149.55,150.15,149.41,149.91
149.91,159.49,149.73,159.47
159.47,162.18,159.35,162.04
162.04,163.99,161.83,163.88
163.88,167.00,163.87,166.82
166.82,173.90,166.79,173.80
173.80,174.02,171.72,171.96
171.96,178.41,171.85,178.21
178.21,178.32,174.37,174.53
174.53,176.45,174.50,176.37
176.37,176.60,168.63,168.65
168.65,168.79,166.70,166.82
166.82,166.83,164.10,164.24
164.24,164.48,163.26,163.51
163.51,164.73,163.26,164.61
164.61,164.81,163.40,163.51
163.51,164.74,163.42,164.61
164.61,168.09,164.39,167.92
167.92,168.01,160.88,160.94
160.94,161.02,156.42,156.53
156.53,159.61,156.51,159.47
159.47,159.57,149.08,149.18
149.18,149.41,135.37,135.58
135.58,135.82,124.68,124.93
124.93,125.11,116.66,116.84
116.84,116.95,114.08,114.27
114.27,114.76,114.21,114.64
114.64,114.87,112.58,112.80
112.80,113.33,112.57,113.17
113.17,113.33,111.22,111.33
111.33,114.10,111.11,113.91
113.91,119.58,113.86,119.42
119.42,121.09,119.31,120.89
120.89,122.13,120.65,121.99
121.99,122.10,119.99,120.15
120.15,120.23,118.07,118.31
118.31,125.40,118.15,125.30
125.30,135.23,125.25,135.22
135.22,147.14,135.07,146.97
146.97,149.61,146.78,149.55
149.55,161.04,149.48,160.94
160.94,170.17,160.71,170.12
170.12,177.19,169.90,177.10
177.10,177.15,169.35,169.39
169.39,169.48,159.76,159.83
159.83,160.05,149.44,149.55
149.55,149.60,148.77,148.81
148.81,149.02,136.16,136.32
136.32,136.33,128.23,128.24
128.24,138.94,128.22,138.89
138.89,140.88,138.65,140.73
140.73,147.74,140.54,147.71
147.71,147.75,147.63,147.71
147.71,155.94,147.68,155.79
155.79,156.03,148.76,148.81
148.81,149.02,147.93,148.08
148.08,148.10,141.69,141.83
141.83,141.94,136.48,136.69
136.69,136.82,121.97,121.99
121.99,127.55,121.80,127.50
127.50,129.84,127.37,129.71
129.71,131.18,129.55,131.17
131.17,136.09,131.00,135.95
135.95,146.74,135.78,146.61
146.61,158.83,146.43,158.73
158.73,158.97,153.07,153.22
153.22,153.39,146.90,146.97
146.97,147.09,140.98,141.10
141.10,141.27,140.21,140.36
140.36,140.36,139.91,139.99
139.99,140.16,139.10,139.26
139.26,139.32,137.28,137.42
137.42,145.87,137.41,145.87
145.87,158.74,145.80,158.73
158.73,167.21,158.73,167.18
167.18,167.21,161.91,162.04
162.04,164.84,161.88,164.61
164.61,164.62,156.01,156.16
156.16,156.40,154.23,154.32
154.32,154.47,150.27,150.28
150.28,150.40,148.74,148.81
148.81,158.79,148.71,158.73
158.73,170.29,158.51,170.12
170.12,190.88,169.93,190.70
190.70,190.75,184.22,184.45
184.45,193.84,184.26,193.64
193.64,203.78,193.56,203.73
203.73,203.93,203.65,203.93
203.93,209.12,203.87,208.92
208.92,208.97,206.66,206.88
206.88,219.05,206.86,218.89
218.89,218.93,215.23,215.32
215.32,257.67,215.14,257.61
257.61,262.13,257.43,262.11
262.11,262.20,227.22,227.34
227.34,227.46,202.51,202.60
202.60,202.68,191.60,191.63
191.63,191.74,178.68,178.71
178.71,178.82,177.92,178.00
178.00,178.19,176.37,176.41
176.41,176.61,175.54,175.70
175.70,175.92,175.68,175.73
175.73,175.75,172.14,172.35
172.35,176.73,172.20,176.61
176.61,183.69,176.50,183.49
183.49,183.68,172.52,172.59
172.59,172.71,148.16,148.39
148.39,148.49,136.04,136.21
136.21,150.78,136.07,150.61
150.61,151.75,150.43,151.74
151.74,151.84,151.45,151.59
151.59,151.72,149.84,149.88
149.88,150.10,144.57,144.62
144.62,144.86,137.10,137.10
137.10,140.10,136.91,140.05
140.05,140.16,138.68,138.92
138.92,139.13,130.05,130.15
130.15,130.31,128.82,128.92
128.92,128.96,120.50,120.64
120.64,120.79,118.88,118.90
118.90,118.99,107.85,107.95
107.95,108.17,107.73,107.93
107.93,126.65,107.71,126.54
126.54,130.22,126.33,130.21
130.21,130.37,126.09,126.21
126.21,126.31,125.26,125.29
125.29,125.33,117.03,117.03
117.03,117.57,116.96,117.34
117.34,117.35,113.73,113.87
113.87,114.01,112.92,113.00
113.00,113.08,111.18,111.41
111.41,111.45,102.91,103.02
103.02,111.34,102.82,111.30
111.30,113.43,111.13,113.19
113.19,113.39,107.85,108.10
108.10,108.87,107.93,108.80
108.80,108.84,101.94,102.16
102.16,105.94,102.02,105.83
105.83,108.18,105.72,107.93
107.93,108.09,105.46,105.70
105.70,105.70,104.92,105.11
105.11,112.33,104.89,112.14
112.14,113.55,112.01,113.51
113.51,113.70,108.92,108.98
108.98,108.99,108.14,108.36
108.36,117.50,108.35,117.49
117.49,128.37,117.42,128.18
128.18,128.21,127.70,127.73
127.73,128.28,127.64,128.09
128.09,132.90,127.92,132.84
132.84,133.04,127.97,128.11
128.11,130.34,127.90,130.20
130.20,130.33,129.55,129.67
129.67,134.86,129.48,134.86
134.86,134.87,127.07,127.23
127.23,127.33,123.58,123.79
123.79,123.95,121.81,121.92
121.92,122.11,121.75,122.03
122.03,123.43,121.95,123.34
123.34,125.42,123.18,125.27
125.27,125.32,122.25,122.44
122.44,125.48,122.43,125.31
125.31,125.43,123.22,123.28
123.28,123.37,122.49,122.54
122.54,123.86,122.49,123.72
123.72,123.74,121.35,121.46
121.46,132.09,121.38,132.03
132.03,149.45,131.84,149.31
149.31,161.43,149.20,161.26
161.26,187.98,161.25,187.84
187.84,190.54,187.72,190.32
190.32,190.32,177.23,177.38
177.38,177.53,162.28,162.48
162.48,162.54,149.44,149.61
149.61,150.98,149.39,150.84
150.84,151.08,141.67,141.81
141.81,142.03,138.48,138.62
138.62,142.02,138.56,141.96
141.96,141.98,131.29,131.35
131.35,131.72,131.35,131.62
131.62,148.85,131.40,148.72
148.72,148.92,145.40,145.62
145.62,147.67,145.41,147.46
147.46,160.75,147.34,160.55
160.55,165.65,160.31,165.57
165.57,166.51,165.53,166.33
166.33,166.45,161.39,161.39
161.39,166.46,161.21,166.28
166.28,166.60,166.28,166.58
166.58,166.75,163.73,163.73
163.73,163.75,154.54,154.74
154.74,154.77,150.47,150.60
150.60,150.78,141.05,141.29
141.29,151.28,141.14,151.03
151.03,151.13,150.06,150.15
150.15,156.67,149.97,156.57
156.57,156.62,153.69,153.87
153.87,154.08,153.51,153.59
153.59,153.63,151.00,151.17
151.17,151.42,150.79,150.99
