95.94,100.79,95.87,100.54
100.54,100.70,98.33,98.52
98.52,105.62,98.47,105.41
105.41,107.01,105.30,107.01
107.01,109.72,106.88,109.52
109.52,111.51,109.32,111.49
111.49,112.71,111.43,112.57
112.57,120.57,112.38,120.35
120.35,130.72,120.32,130.51
130.51,130.66,118.68,118.85
118.85,118.98,117.84,117.96
117.96,119.22,117.74,119.10
119.10,119.14,118.13,118.20
118.20,118.35,115.29,115.30
115.30,115.50,105.26,105.40
105.40,114.04,105.29,113.90
113.90,113.98,110.38,110.40
110.40,110.54,108.17,108.20
108.20,110.06,108.10,110.00
110.00,113.64,109.95,113.60
113.60,129.12,113.58,128.90
128.90,143.67,128.68,143.45
143.45,143.54,140.80,140.80
140.80,140.81,140.16,140.40
140.40,146.70,140.38,146.60
146.60,146.62,141.27,141.50
141.50,148.94,141.30,148.81
148.81,148.95,143.06,143.30
143.30,143.37,141.94,142.13
142.13,145.70,142.12,145.50
145.50,145.72,141.25,141.30
141.30,141.36,135.89,136.10
136.10,137.71,135.85,137.56
137.56,137.61,127.08,127.11
127.11,127.30,115.27,115.50
115.50,115.56,112.64,112.67
112.67,112.76,111.51,111.76
111.76,111.99,107.62,107.63
107.63,115.49,107.45,115.35
115.35,115.51,112.41,112.59
112.59,114.35,112.54,114.17
114.17,117.91,114.05,117.76
117.76,118.28,117.64,118.11
118.11,118.13,114.73,114.95
114.95,115.16,114.89,114.95
114.95,114.98,102.21,102.28
102.28,102.36,100.80,100.88
100.88,101.00,91.52,91.73
91.73,102.93,91.71,102.87
102.87,105.70,102.84,105.51
105.51,108.08,105.33,107.84
107.84,117.37,107.63,117.32
117.32,125.36,117.08,125.19
125.19,133.44,125.12,133.43
133.43,134.09,133.24,133.85
133.85,135.15,133.74,135.03
135.03,140.72,134.91,140.59
140.59,152.83,140.59,152.75
152.75,152.95,147.68,147.75
147.75,148.16,147.64,148.15
148.15,148.28,146.87,147.02
147.02,147.17,143.07,143.28
143.28,143.41,141.76,141.92
141.92,141.92,136.78,137.00
137.00,147.13,136.83,147.08
147.08,148.05,146.90,148.02
148.02,148.15,145.91,146.06
146.06,147.07,145.83,146.97
146.97,147.16,142.57,142.59
142.59,142.82,138.66,138.75
138.75,138.75,130.40,130.41
130.41,130.54,121.08,121.19
121.19,121.28,117.36,117.37
117.37,117.45,113.88,113.95
113.95,119.12,113.95,119.01
119.01,119.79,118.81,119.78
119.78,120.22,119.58,120.19
120.19,120.41,120.03,120.05
120.05,120.09,116.50,116.73
116.73,116.84,116.02,116.04
116.04,116.27,114.71,114.91
114.91,115.10,105.43,105.53
105.53,105.62,101.74,101.91
101.91,102.13,98.57,98.58
98.58,106.29,98.53,106.20
106.20,108.02,106.10,107.87
107.87,108.09,107.62,107.79
107.79,107.79,103.07,103.19
103.19,103.24,100.75,100.88
100.88,101.34,100.72,101.33
101.33,105.62,101.33,105.55
105.55,105.80,103.42,103.54
103.54,103.61,83.00,83.03
83.03,83.19,72.23,72.31
72.31,72.38,65.64,65.70
65.70,65.74,65.26,65.31
65.31,72.64,65.28,72.43
72.43,72.47,69.55,69.64
69.64,69.82,67.90,67.91
67.91,68.10,65.97,66.14
66.14,71.78,66.07,71.60
71.60,75.06,71.39,74.88
74.88,81.91,74.88,81.84
81.84,82.08,80.69,80.70
80.70,80.74,76.25,76.37
76.37,76.38,71.52,71.65
71.65,73.70,71.47,73.57
73.57,78.88,73.48,78.85
78.85,81.90,78.74,81.69
81.69,83.29,81.48,83.16
83.16,86.03,83.06,85.92
85.92,88.07,85.80,87.99
87.99,90.28,87.81,90.23
90.23,90.40,89.51,89.52
89.52,89.59,89.15,89.32
89.32,120.29,89.09,120.27
120.27,125.54,120.03,125.49
125.49,125.53,119.68,119.92
119.92,121.49,119.83,121.37
121.37,121.44,121.31,121.35
121.35,121.38,114.42,114.43
114.43,117.07,114.30,116.88
116.88,118.29,116.64,118.20
118.20,118.44,117.32,117.42
117.42,118.49,117.31,118.38
118.38,118.46,115.59,115.74
115.74,117.67,115.50,117.64
117.64,117.79,112.80,112.99
112.99,113.20,108.61,108.70
108.70,108.84,100.88,100.92
100.92,103.49,100.68,103.37
103.37,107.49,103.29,107.28
107.28,108.69,107.06,108.48
108.48,109.31,108.39,109.17
109.17,109.29,105.40,105.60
105.60,106.26,105.48,106.07
106.07,109.92,106.04,109.70
109.70,118.85,109.55,118.82
118.82,121.15,118.59,121.04
121.04,121.19,120.64,120.86
