104.40,104.61,104.31,104.45
104.45,104.62,103.47,103.54
103.54,103.96,103.33,103.79
103.79,103.80,100.80,100.97
100.97,102.30,100.88,102.15
102.15,103.21,102.03,103.13
103.13,103.28,102.01,102.05
102.05,109.81,101.91,109.71
109.71,116.27,109.61,116.10
116.10,116.27,115.05,115.21
115.21,115.39,114.18,114.43
114.43,114.63,112.62,112.66
112.66,113.69,112.48,113.47
113.47,113.58,109.40,109.52
109.52,117.77,109.40,117.65
117.65,117.83,115.13,115.17
115.17,119.60,114.93,119.42
119.42,121.47,119.26,121.40
121.40,123.45,121.27,123.41
123.41,123.44,119.43,119.63
119.63,119.82,118.93,118.99
118.99,120.32,118.82,120.32
120.32,128.38,120.13,128.32
128.32,128.37,119.93,120.10
120.10,120.13,117.67,117.79
117.79,119.19,117.60,119.18
119.18,123.88,119.14,123.75
123.75,131.04,123.60,130.84
130.84,149.25,130.65,149.14
149.14,149.27,144.04,144.11
144.11,144.25,143.93,144.22
144.22,144.30,142.76,142.92
142.92,143.11,140.44,140.64
140.64,142.97,140.60,142.95
142.95,143.13,142.41,142.50
142.50,142.58,120.84,121.07
121.07,121.81,120.83,121.77
121.77,123.41,121.76,123.35
123.35,123.44,123.12,123.28
123.28,123.39,122.35,122.38
122.38,123.37,122.17,123.17
123.17,128.29,122.97,128.13
128.13,130.73,127.92,130.63
130.63,130.73,129.66,129.86
129.86,130.35,129.85,130.29
130.29,130.50,128.64,128.72
128.72,128.80,124.67,124.84
124.84,124.90,121.45,121.54
121.54,124.06,121.45,124.01
124.01,124.16,119.06,119.06
119.06,119.25,114.89,115.11
115.11,116.91,114.87,116.89
116.89,117.25,116.71,117.02
117.02,119.26,116.87,119.18
119.18,122.69,119.09,122.61
122.61,123.00,122.41,122.92
122.92,123.48,122.80,123.44
123.44,123.60,121.45,121.48
121.48,121.57,120.90,120.97
120.97,121.01,118.84,119.08
119.08,119.20,114.46,114.61
114.61,116.02,114.56,115.94
115.94,116.08,115.39,115.56
115.56,115.80,113.12,113.29
113.29,113.48,111.54,111.77
111.77,112.00,110.67,110.88
110.88,112.18,110.75,112.04
112.04,117.11,111.82,116.92
116.92,126.71,116.91,126.55
126.55,126.77,126.47,126.65
126.65,129.31,126.41,129.20
129.20,132.07,129.12,132.06
132.06,132.26,125.48,125.51
125.51,125.73,124.58,124.79
124.79,131.91,124.57,131.73
131.73,143.06,131.72,143.04
143.04,143.28,140.79,140.86
140.86,144.53,140.71,144.45
144.45,153.40,144.43,153.30
153.30,153.33,150.25,150.39
150.39,155.57,150.32,155.39
155.39,164.44,155.22,164.26
164.26,166.26,164.25,166.11
166.11,166.22,142.58,142.60
142.60,142.63,142.05,142.27
142.27,151.70,142.22,151.45
151.45,163.53,151.24,163.53
163.53,168.70,163.32,168.53
168.53,176.02,168.43,175.80
175.80,184.60,175.72,184.54
184.54,206.31,184.48,206.24
206.24,207.36,206.10,207.22
207.22,221.67,207.22,221.64
221.64,224.22,221.49,224.12
224.12,224.19,213.46,213.57
213.57,213.68,213.39,213.57
213.57,213.71,198.55,198.78
198.78,207.26,198.70,207.03
207.03,209.94,206.94,209.78
209.78,209.90,196.76,197.01
197.01,197.08,186.87,187.09
187.09,187.20,179.25,179.34
179.34,181.71,179.25,181.69
181.69,181.79,177.69,177.69
177.69,177.78,175.65,175.80
175.80,175.90,163.56,163.72
163.72,163.75,156.93,157.14
157.14,159.99,157.08,159.89
159.89,162.51,159.74,162.35
162.35,162.46,160.44,160.48
160.48,166.97,160.26,166.96
166.96,167.17,165.01,165.20
165.20,171.31,165.20,171.09
171.09,178.81,171.03,178.75
178.75,180.67,178.73,180.51
180.51,180.61,171.52,171.58
171.58,171.82,167.39,167.55
167.55,167.75,167.14,167.36
167.36,167.74,167.15,167.55
167.55,167.70,160.90,161.07
161.07,161.10,140.35,140.45
140.45,140.49,133.22,133.38
133.38,133.52,126.13,126.31
126.31,126.55,121.52,121.59
121.59,121.67,121.39,121.59
121.59,124.04,121.38,123.95
123.95,125.12,123.91,124.93
124.93,128.32,124.73,128.08
128.08,128.20,125.70,125.72
125.72,125.81,124.26,124.44
124.44,124.95,124.23,124.84
124.84,125.01,120.21,120.42
120.42,121.48,120.35,121.40
121.40,121.50,104.95,105.10
105.10,105.18,98.74,98.91
98.91,99.07,95.46,95.67
95.67,106.21,95.44,105.98
105.98,109.26,105.75,109.22
109.22,111.70,109.10,111.48
111.48,113.55,111.45,113.35
113.35,120.82,113.13,120.61
120.61,121.87,120.46,121.69
121.69,121.80,117.98,118.06
118.06,118.13,116.92,116.98
116.98,117.15,113.75,113.84
113.84,113.92,112.53,112.56
112.56,113.12,112.42,113.05
113.05,113.23,111.54,111.58
111.58,114.21,111.39,114.13
114.13,118.40,113.98,118.35
118.35,119.37,118.23,119.33
119.33,135.76,119.21,135.55
135.55,144.94,135.54,144.80
144.80,148.84,144.79,148.70
148.70,156.18,148.45,156.00
156.00,165.64,155.82,165.50
165.50,165.57,160.85,160.88
160.88,173.62,160.71,173.53
173.53,185.88,173.50,185.87
185.87,186.04,185.67,185.87
185.87,186.10,185.82,185.87
185.87,186.07,185.81,185.87
185.87,332.73,185.82,332.53
332.53,377.78,332.41,377.70
377.70,377.87,377.67,377.70
377.70,377.89,337.68,337.70
337.70,476.15,337.67,475.90
475.90,495.59,475.67,495.54
495.54,512.25,495.48,512.23
512.23,539.78,512.15,539.73
539.73,570.30,539.48,570.17
570.17,603.77,570.04,603.56
603.56,603.78,598.55,598.65
598.65,598.84,570.39,570.42
570.42,570.50,494.40,494.56
494.56,496.60,494.56,496.52
496.52,496.57,491.66,491.86
491.86,491.92,478.29,478.36
478.36,478.42,436.40,436.62
436.62,436.84,413.23,413.30
413.30,413.54,376.48,376.72
376.72,381.53,376.67,381.38
381.38,381.55,373.79,374.02
374.02,377.79,373.87,377.70
377.70,377.85,365.30,365.43
365.43,365.60,324.77,324.92
324.92,324.93,307.68,307.73
307.73,323.76,307.58,323.69
323.69,336.41,323.48,336.21
336.21,336.21,332.38,332.53
332.53,332.70,309.30,309.45
309.45,309.49,287.27,287.36
287.36,287.50,259.67,259.86
259.86,259.91,233.19,233.35
233.35,233.46,228.34,228.44
228.44,228.62,226.23,226.47
226.47,226.57,226.37,226.47
226.47,226.48,222.62,222.84
222.84,223.03,222.58,222.74
222.74,223.66,222.51,223.53
223.53,244.97,223.47,244.93
244.93,250.27,244.71,250.04
250.04,250.07,239.16,239.24
239.24,239.24,238.11,238.26
238.26,239.63,238.19,239.53
239.53,239.53,235.08,235.11
235.11,242.59,235.03,242.48
242.48,242.62,232.46,232.56
232.56,237.87,232.42,237.67
237.67,244.73,237.47,244.64
244.64,251.30,244.62,251.22
251.22,255.15,251.11,254.95
254.95,255.02,254.79,254.95
254.95,257.11,254.92,256.91
256.91,274.14,256.67,274.10
274.10,302.65,273.98,302.58
302.58,317.37,302.37,317.31
317.31,341.14,317.25,341.07
341.07,373.92,340.85,373.77
373.77,388.61,373.54,388.50
388.50,388.56,386.45,386.54
386.54,386.71,381.12,381.14
381.14,381.30,362.13,362.23
362.23,362.38,344.12,344.31
344.31,347.02,344.22,347.01
347.01,347.24,338.27,338.42
338.42,338.57,294.02,294.23
294.23,294.33,273.21,273.36
273.36,278.62,273.13,278.52
278.52,279.57,278.52,279.50
279.50,293.10,279.49,293.00
293.00,295.70,292.75,295.46
295.46,297.00,295.31,296.78
296.78,303.42,296.67,303.31
303.31,304.24,303.16,304.05
304.05,328.56,303.86,328.43
328.43,338.23,328.34,338.17
338.17,340.58,338.16,340.38
340.38,342.35,340.21,342.35
342.35,357.10,342.32,356.88
356.88,372.98,356.67,372.79
372.79,376.65,372.67,376.52
376.52,392.77,376.44,392.72
392.72,396.07,392.66,395.97
395.97,410.52,395.76,410.40
410.40,419.00,410.40,418.94
418.94,419.16,418.70,418.94
418.94,418.98,418.93,418.94
418.94,419.09,418.93,418.94
418.94,419.13,418.91,418.94
418.94,439.48,418.85,439.37
439.37,446.65,439.12,446.44
446.44,446.52,446.21,446.44
446.44,456.34,446.26,456.26
456.26,480.63,456.08,480.56
480.56,490.68,480.53,490.63
490.63,494.61,490.48,494.36
494.36,510.33,494.16,510.27
510.27,510.42,498.37,498.49
498.49,498.66,473.87,473.94
473.94,474.07,463.10,463.13
463.13,463.25,431.71,431.71
431.71,431.85,405.02,405.20
405.20,405.27,356.77,356.88
356.88,357.10,321.03,321.24
321.24,321.35,302.63,302.82
302.82,305.53,302.80,305.28
305.28,305.43,291.27,291.28
291.28,291.50,278.45,278.52
278.52,278.58,270.64,270.66
270.66,270.68,261.70,261.82
261.82,266.88,261.76,266.73
266.73,266.96,251.85,252.00
252.00,252.05,234.86,235.06
235.06,238.35,234.97,238.26
238.26,246.19,238.12,246.11
246.11,246.36,239.76,239.97
239.97,249.65,239.86,249.55
249.55,262.06,249.54,261.82
261.82,261.99,261.78,261.82
261.82,261.86,259.72,259.86
259.86,259.91,248.91,249.06
249.06,249.20,241.33,241.45
241.45,255.03,241.45,254.95
254.95,278.29,254.75,278.27
278.27,278.44,269.45,269.68
269.68,269.81,264.04,264.18
264.18,264.43,250.91,251.02
251.02,251.02,237.67,237.77
237.77,237.96,227.61,227.85
227.85,234.30,227.76,234.08
234.08,235.53,233.84,235.31
235.31,235.52,234.10,234.33
234.33,235.38,234.27,235.31
235.31,248.84,235.29,248.81
248.81,252.23,248.59,252.00
252.00,252.10,236.48,236.54
236.54,236.73,231.55,231.63
231.63,231.86,211.69,211.74
211.74,211.80,204.47,204.62
204.62,206.92,204.48,206.83
206.83,207.04,200.86,200.94
200.94,201.00,199.81,199.96
199.96,202.99,199.85,202.90
202.90,203.02,202.85,202.90
202.90,203.13,202.85,202.90
202.90,203.06,190.93,191.12
191.12,191.14,190.97,191.12
191.12,191.31,190.91,191.12
191.12,191.33,191.10,191.12
191.12,191.13,190.90,191.12
191.12,191.21,191.10,191.12
191.12,220.59,190.89,220.58
220.58,220.64,211.94,211.99
211.99,211.99,197.22,197.26
197.26,197.50,186.12,186.21
186.21,186.23,181.10,181.30
181.30,181.51,181.29,181.30
181.30,181.33,181.08,181.25
181.25,185.88,181.21,185.75
185.75,185.94,173.27,173.50
173.50,174.97,173.38,174.80
174.80,174.88,173.87,174.00
174.00,174.19,166.90,167.00
167.00,172.10,166.99,172.00
172.00,186.17,171.77,186.00
186.00,198.27,185.78,198.25
198.25,199.62,198.12,199.40
199.40,199.54,197.48,197.50
197.50,197.62,192.73,192.75
192.75,192.83,190.75,190.80
190.80,204.23,190.60,204.00
204.00,258.16,203.87,258.00
258.00,266.87,257.87,266.75
266.75,266.94,254.07,254.25
254.25,255.70,254.13,255.60
